Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,Location_ID
-28.068333,31.55,2015-06-02,90.031,237.1,22.0,86
-30.830556,26.921389,2015-06-03,141.969,292.7,20.0,37
-28.75,30.442778,2015-06-03,107.805,276.8,20.0,72
-29.161667,30.629722,2015-06-03,84.267,180.2,20.0,61
-27.802778,28.768333,2015-06-03,121.41,306.2,94.0,91
-31.000833,26.353056,2015-06-03,271.668,614.0,176.0,35
-30.679722,26.7125,2015-06-03,112.601,243.1,24.0,40
-30.570833,29.150556,2015-06-03,96.223,200.1,20.0,41
-28.058889,30.373611,2015-06-03,94.136,204.9,20.0,87
-32.502778,19.535833,2014-06-09,10.0,80.8,20.0,26
-28.376944,24.303056,2015-06-04,213.813,1468.0,20.0,80
-31.031389,28.883333,2015-06-04,59.826,138.3,43.0,34
-30.86013889,29.07125,2015-06-04,114.663,235.6,20.0,36
-32.502778,19.535833,2015-04-13,12.289,65.5,20.0,26
-30.77586667,29.03221667,2015-06-04,145.772,286.6,20.0,38
-32.502778,19.535833,2015-06-08,10.0,121.3,20.0,26
-32.502778,19.535833,2015-08-17,10.0,61.6,20.0,26
-32.502778,19.535833,2015-10-19,10.0,73.5,20.0,26
-25.99136,27.84208,2015-06-08,89.338,445.0,20.0,122
-31.5653,18.3306,2011-01-05,238.253,990.0,23.0,28
-31.5653,18.3306,2011-02-09,285.179,990.0,78.0,28
-31.5653,18.3306,2011-03-16,218.261,990.0,25.0,28
-31.5653,18.3306,2011-04-12,203.387,990.0,11.0,28
-26.970278,27.211111,2015-06-08,129.44,768.0,20.0,111
-26.880278,26.965,2015-06-08,246.169,813.0,101.0,113
-26.73806,27.59194,2015-06-08,112.382,755.0,20.0,115
-26.45,28.085833,2015-06-08,128.534,873.0,29.0,119
-33.818056,19.694722,2015-06-08,26.611,461.0,20.0,14
-31.5653,18.3306,2011-11-09,151.78,859.0,16.0,28
-31.5653,18.3306,2011-12-21,208.82,859.0,64.0,28
-31.5653,18.3306,2012-01-17,209.916,859.0,59.0,28
-31.5653,18.3306,2012-02-15,201.471,859.0,25.0,28
-31.5653,18.3306,2012-03-13,191.403,206.2,46.0,28
-31.5653,18.3306,2012-04-17,186.642,206.2,31.0,28
-31.5653,18.3306,2012-05-17,184.846,206.2,10.0,28
-31.5653,18.3306,2012-05-29,197.517,206.2,46.0,28
-27.01011111,26.69808333,2015-06-09,136.072,839.0,20.0,108
-25.73411,27.21422,2015-06-09,10.0,30.58,20.0,124
-26.861111,28.884722,2015-06-09,146.031,585.0,20.0,114
-31.5653,18.3306,2012-10-23,158.952,470.0,10.0,28
-31.5653,18.3306,2012-11-13,172.841,470.0,36.0,28
-31.5653,18.3306,2012-12-04,97.056,470.0,162.0,28
-31.5653,18.3306,2013-03-26,222.035,253.2,13.0,28
-31.5653,18.3306,2013-04-23,178.689,253.2,56.0,28
-31.5653,18.3306,2013-05-21,173.629,253.2,28.0,28
-27.02314,28.59389,2015-06-09,151.916,414.0,20.0,107
-31.5653,18.3306,2014-01-28,148.237,188.1,24.0,28
-31.5653,18.3306,2014-02-12,235.889,188.1,49.0,28
-31.5653,18.3306,2014-03-04,218.563,188.1,41.0,28
-31.5653,18.3306,2014-04-01,187.373,188.1,20.0,28
-31.5653,18.3306,2014-05-13,121.749,188.1,20.0,28
-26.648056,27.089444,2015-06-09,238.515,709.0,20.0,116
-26.98472222,26.63227778,2015-06-09,159.362,1345.0,148.0,110
-28.141944,26.417778,2015-06-09,192.87,458.0,20.0,83
-31.5653,18.3306,2014-10-21,107.928,270.9,20.0,28
-31.5653,18.3306,2014-11-25,212.033,270.9,29.0,28
-31.5653,18.3306,2015-01-27,164.661,270.9,40.0,28
-31.5653,18.3306,2015-02-17,212.518,270.9,29.0,28
-31.5653,18.3306,2015-03-17,218.503,791.0,42.0,28
-31.5653,18.3306,2015-04-14,190.684,791.0,26.0,28
-31.5653,18.3306,2015-05-12,211.312,791.0,28.0,28
-31.5653,18.3306,2015-06-09,236.188,791.0,36.0,28
-29.160278,26.573333,2015-06-09,197.68,595.0,193.0,62
-31.5653,18.3306,2015-09-15,114.3,630.0,20.0,28
-31.5653,18.3306,2015-10-20,208.6,630.0,20.0,28
-31.5653,18.3306,2015-11-24,280.9,630.0,25.0,28
-28.69485,28.23487,2015-06-09,165.691,344.0,20.0,76
-28.883333,27.89,2015-06-09,122.332,266.5,20.0,68
-25.45963889,28.26430556,2015-06-09,205.769,776.0,168.0,130
-25.81048333,27.90955222,2015-06-10,148.237,642.0,100.0,123
-23.763056,27.908611,2015-06-10,10.0,63.6,20.0,152
-23.23572222,27.717,2015-06-10,23.031,131.1,20.0,155
-24.058889,31.237222,2015-06-10,167.546,520.0,20.0,149
-27.802778,28.768333,2015-06-10,124.487,334.0,20.0,91
-27.671111,27.236944,2015-06-10,137.215,358.0,20.0,92
-30.336111,27.359444,2015-06-10,98.003,216.8,20.0,45
-29.615556,27.065278,2015-06-10,135.192,357.0,20.0,57
-33.08883333,19.21878333,2015-06-10,10.0,110.8,20.0,22
-25.57877778,29.12747222,2015-06-10,47.823,391.0,20.0,127
-22.225556,29.990556,2015-06-11,142.772,1209.0,20.0,161
-30.830556,26.921389,2015-06-11,137.436,292.4,20.0,37
-24.95861111,29.39527778,2015-06-11,208.275,1019.0,20.0,140
-27.02314,28.59389,2015-06-11,154.812,471.0,20.0,107
-27.3,28.586944,2015-06-11,140.697,332.0,20.0,103
-31.000833,26.353056,2015-06-11,252.013,590.0,176.0,35
-30.679722,26.7125,2015-06-11,104.281,232.2,20.0,40
-30.534167,24.961944,2015-06-11,271.205,664.0,20.0,43
-29.744167,29.905833,2015-06-12,42.6,85.2,5.0,53
-26.619444,27.980833,2015-06-12,149.646,879.0,20.0,117
-29.987778,29.851667,2015-06-15,40.301,104.2,20.0,49
-29.744167,29.905833,2015-06-15,38.196,92.3,20.0,53
-25.127778,27.628889,2015-06-16,222.374,676.0,148.0,137
-25.20639,27.558,2015-06-16,218.614,835.0,20.0,135
-24.058889,31.237222,2015-06-17,189.163,552.0,20.0,149
-28.404444,30.013056,2015-06-17,39.296,165.7,20.0,79
-30.733889,29.828333,2015-06-17,34.44,101.3,27.0,39
-30.398056,30.601944,2015-06-17,59.711,320.5,20.0,44
-34.092222,21.295278,2015-06-17,24.808,411.0,35.0,3
-28.058889,30.373611,2015-06-17,86.204,365.0,20.0,87
-27.5275,30.858056,2015-06-18,47.829,117.6,20.0,95
-26.880278,26.965,2015-06-18,251.981,826.0,20.0,113
-28.376944,24.303056,2015-06-18,222.711,1465.0,20.0,80
-31.394444,20.947222,2015-06-18,173.6,690.0,22.0,32
-24.183889,30.823889,2015-06-19,174.544,514.0,20.0,148
-29.803611,30.516111,2015-06-19,104.93,352.0,20.0,50
-25.99136,27.84208,2015-06-22,110.378,451.0,20.0,122
-25.49037,30.6986,2015-06-22,124.152,586.0,20.0,129
-26.970278,27.211111,2015-06-22,128.504,741.0,20.0,111
-26.880278,26.965,2015-06-22,246.046,799.0,20.0,113
-26.73806,27.59194,2015-06-22,124.005,746.0,20.0,115
-26.45,28.085833,2015-06-22,121.006,909.0,20.0,119
-27.01011111,26.69808333,2015-06-23,144.983,800.0,20.0,108
-25.436111,31.982222,2015-06-23,167.528,542.0,20.0,132
-29.140556,31.391944,2015-06-23,96.574,242.1,20.0,63
-34.065833,20.404167,2015-06-23,96.083,1429.0,20.0,5
-22.43772222,31.07805556,2015-06-23,58.474,202.0,20.0,160
-25.681111,31.783333,2015-06-23,104.526,313.1,20.0,125
-25.67386,31.57527,2015-06-23,37.374,117.9,20.0,126
-28.801278,31.955389,2015-06-23,86.026,310.8,20.0,69
-26.98472222,26.63227778,2015-06-23,139.496,1321.0,148.0,110
-25.45963889,28.26430556,2015-06-23,192.927,736.0,168.0,130
-31.860278,18.6875,2015-06-24,20.515,279.7,20.0,27
-25.362222,31.956667,2015-06-24,185.822,501.0,20.0,134
-24.9675,31.516667,2015-06-24,45.796,121.4,20.0,139
-28.747778,31.745833,2015-06-24,78.689,275.4,20.0,73
-29.033333,23.983333,2015-06-24,162.868,949.0,20.0,65
-26.03611,30.99778,2015-06-25,83.094,198.4,20.0,120
-26.648056,27.089444,2015-06-25,240.03,719.0,20.0,116
-28.460833,21.248889,2015-06-25,111.334,338.6,20.0,77
-32.94583,18.33667,2015-06-25,28.53,609.0,20.0,23
-29.744167,29.905833,2015-06-26,39.7,85.9,5.0,53
-25.81048333,27.90955222,2015-06-29,147.653,648.0,100.0,123
-26.510278,28.351389,2015-06-29,177.596,743.0,137.0,118
-26.45,28.085833,2015-06-29,123.92,884.0,20.0,119
-27.671111,27.236944,2015-06-29,151.037,370.0,20.0,92
-25.127778,27.628889,2015-06-30,176.339,636.0,148.0,137
-25.20639,27.558,2015-06-30,158.4,746.0,20.0,135
-28.735556,29.820556,2015-06-30,60.548,151.2,20.0,74
-26.861111,28.884722,2015-06-30,168.054,604.0,64.0,114
-27.02314,28.59389,2015-06-30,148.776,398.0,20.0,107
-28.338333,31.373611,2015-06-30,153.296,365.0,54.0,81
-28.068333,31.55,2015-06-30,99.507,245.3,20.0,86
-28.308889,31.9025,2015-06-30,227.417,503.0,20.0,82
-27.602222,29.942778,2015-07-01,68.291,195.6,20.0,93
-27.3,28.586944,2015-07-01,161.071,361.0,20.0,103
-27.802778,28.768333,2015-07-01,131.117,322.0,20.0,91
-28.141944,26.417778,2015-07-01,154.131,1154.0,20.0,83
-27.671111,27.236944,2015-07-01,159.263,400.0,20.0,92
-28.75,30.442778,2015-07-02,75.654,200.6,20.0,72
-29.161667,30.629722,2015-07-02,39.76,110.1,20.0,61
-27.802778,28.768333,2015-07-02,129.354,320.5,20.0,91
-28.376944,24.303056,2015-07-02,224.833,1506.0,20.0,80
-29.744167,29.905833,2015-07-03,40.3,87.0,5.0,53
-25.99136,27.84208,2015-07-06,100.065,539.0,20.0,122
-26.45,28.085833,2015-07-06,124.713,905.0,61.0,119
-22.225556,29.990556,2015-07-07,151.353,1219.0,20.0,161
-26.861111,28.884722,2015-07-07,163.44,591.0,20.0,114
-27.3,28.586944,2015-07-07,169.879,371.0,20.0,103
-34.031944,22.053333,2015-07-07,30.74,421.0,21.0,7
-25.45963889,28.26430556,2015-07-07,198.146,749.0,168.0,130
-25.81048333,27.90955222,2015-07-08,155.139,655.0,100.0,123
-23.23572222,27.717,2015-07-08,13.217,96.4,44.0,155
-22.91028,29.61111,2015-07-08,23.882,84.1,20.0,157
-26.970278,27.211111,2015-07-08,130.608,714.0,20.0,111
-30.534167,24.961944,2015-07-08,265.779,626.0,20.0,43
-30.570833,29.150556,2015-07-08,107.228,206.6,20.0,41
-31.104278,29.399722,2015-07-08,105.134,239.7,20.0,33
-30.77586667,29.03221667,2015-07-08,149.789,299.8,20.0,38
-34.039722,22.133333,2015-07-08,22.042,347.0,20.0,6
-34.02861,22.22222,2015-07-08,73.087,1252.0,20.0,8
-32.94583,18.33667,2015-12-03,74.8,1319.0,20.0,23
-27.01011111,26.69808333,2015-07-09,132.578,793.0,20.0,108
-23.23572222,27.717,2015-07-09,17.675,72.1,20.0,155
-26.648056,27.089444,2015-07-09,247.713,733.0,20.0,116
-26.880278,26.965,2015-07-09,249.856,801.0,20.0,113
-26.98472222,26.63227778,2015-07-09,137.631,1293.0,148.0,110
-31.031389,28.883333,2015-07-09,74.267,163.9,20.0,34
-30.86013889,29.07125,2015-07-09,132.197,267.1,20.0,36
-22.43772222,31.07805556,2015-07-10,54.417,192.0,20.0,160
-29.744167,29.905833,2015-07-13,49.883,95.3,20.0,53
-29.160278,26.573333,2015-07-13,186.701,557.0,193.0,62
-29.1825,23.575556,2015-07-13,95.328,279.8,20.0,59
-25.127778,27.628889,2015-07-14,183.213,677.0,193.0,137
-28.69485,28.23487,2015-07-14,166.088,345.0,20.0,76
-28.883333,27.89,2015-07-14,135.349,288.1,20.0,68
-24.183889,30.823889,2015-07-15,177.433,488.0,20.0,148
-25.20639,27.558,2015-07-15,175.948,829.0,20.0,135
-28.404444,30.013056,2015-07-15,49.4,374.0,20.0,79
-30.733889,29.828333,2015-07-15,39.389,107.7,20.0,39
-30.336111,27.359444,2015-07-15,104.028,211.7,20.0,45
-29.615556,27.065278,2015-07-15,143.888,390.0,41.0,57
-28.058889,30.373611,2015-07-15,99.709,400.0,95.0,87
-30.830556,26.921389,2015-07-16,131.274,273.9,20.0,37
-27.937778,31.209444,2015-07-16,78.817,360.0,135.0,88
-27.5275,30.858056,2015-07-16,54.013,124.7,20.0,95
-30.398056,30.601944,2015-07-16,55.884,320.9,20.0,44
-27.02314,28.59389,2015-07-16,141.931,388.0,20.0,107
-28.141944,26.417778,2015-07-16,185.782,482.0,20.0,83
-31.000833,26.353056,2015-07-16,281.594,661.0,176.0,35
-30.679722,26.7125,2015-07-16,116.851,241.8,20.0,40
-30.534167,24.961944,2015-07-16,279.438,631.0,20.0,43
-29.744167,29.905833,2015-07-17,41.9,91.2,5.0,53
-29.803611,30.516111,2015-07-17,107.631,375.0,20.0,50
-27.01011111,26.69808333,2015-07-20,137.695,788.0,20.0,108
-29.140556,31.391944,2015-07-20,90.41,232.7,20.0,63
-25.99136,27.84208,2015-07-20,93.974,515.0,20.0,122
-26.648056,27.089444,2015-07-20,243.12,729.0,20.0,116
-26.880278,26.965,2015-07-20,254.177,836.0,20.0,113
-26.73806,27.59194,2015-07-20,119.782,762.0,20.0,115
-26.45,28.085833,2015-07-20,126.067,934.0,20.0,119
-26.98472222,26.63227778,2015-07-20,149.07,1299.0,148.0,110
-32.502778,19.535833,2015-07-20,10.0,159.5,20.0,26
-34.065833,20.404167,2015-07-21,12.4,351.0,24.0,5
-31.860278,18.6875,2015-07-21,15.244,218.3,21.0,27
-33.980556,21.653333,2015-07-21,173.599,540.0,23.0,10
-26.006389,29.253889,2015-07-21,164.739,1080.0,20.0,121
-28.801278,31.955389,2015-07-21,88.924,325.8,20.0,69
-34.092222,21.295278,2015-07-21,23.967,517.0,36.0,3
-31.5653,18.3306,2015-07-21,54.716,791.0,20.0,28
-25.81048333,27.90955222,2015-07-22,109.946,746.0,100.0,123
-28.747778,31.745833,2015-07-22,45.006,169.3,20.0,73
-26.970278,27.211111,2015-07-22,128.509,753.0,20.0,111
-26.880278,26.965,2015-07-22,287.4,840.0,20.0,113
-28.141944,26.417778,2015-07-22,190.023,603.0,48.0,83
-34.405833,19.600556,2015-07-22,55.055,1327.0,20.0,0
-33.08883333,19.21878333,2015-07-22,10.0,68.1,20.0,22
-24.95861111,29.39527778,2015-07-23,224.672,1133.0,20.0,140
-25.57877778,29.12747222,2015-07-23,44.03,378.0,20.0,127
-26.619444,27.980833,2015-07-27,116.499,956.0,20.0,117
-25.127778,27.628889,2015-07-28,193.284,690.0,193.0,137
-25.20639,27.558,2015-07-28,181.633,831.0,20.0,135
-28.141944,26.417778,2015-07-28,188.523,455.0,20.0,83
-27.671111,27.236944,2015-07-28,159.454,410.0,20.0,92
-28.69485,28.23487,2015-07-28,215.495,420.0,20.0,76
-33.501667,21.624167,2015-07-28,73.997,394.0,22.0,17
-33.31388889,19.07472222,2015-07-28,23.997,196.3,20.0,20
-28.338333,31.373611,2015-07-28,102.34,298.9,20.0,81
-28.068333,31.55,2015-07-28,65.587,202.5,20.0,86
-28.308889,31.9025,2015-07-28,197.285,511.0,32.0,82
-27.602222,29.942778,2015-07-29,81.94,225.5,38.0,93
-27.802778,28.768333,2015-07-29,129.109,325.0,20.0,91
-26.03611,30.99778,2015-07-30,85.893,205.8,20.0,120
-28.75,30.442778,2015-07-30,85.689,250.6,20.0,72
-29.161667,30.629722,2015-07-30,25.934,119.7,20.0,61
-27.02314,28.59389,2015-07-30,142.508,414.0,20.0,107
-27.3,28.586944,2015-07-30,150.638,370.0,20.0,103
-28.460833,21.248889,2015-07-30,109.522,319.8,20.0,77
-32.94583,18.33667,2015-07-30,31.4,676.0,21.0,23
-24.95861111,29.39527778,2015-07-31,245.805,1163.0,20.0,140
-28.141944,26.417778,2015-07-31,191.523,485.0,20.0,83
-25.99136,27.84208,2015-08-03,99.93,508.0,20.0,122
-26.73806,27.59194,2015-08-03,115.0,766.0,20.0,115
-26.45,28.085833,2015-08-03,122.544,907.0,173.0,119
-29.160278,26.573333,2015-08-03,197.422,599.0,193.0,62
-26.861111,28.884722,2015-08-04,155.345,608.0,20.0,114
-26.970278,27.211111,2015-08-04,121.027,729.0,20.0,111
-26.880278,26.965,2015-08-04,254.118,846.0,20.0,113
-28.69485,28.23487,2015-08-04,164.75,356.0,20.0,76
-29.615556,27.065278,2015-08-04,128.439,350.0,20.0,57
-28.883333,27.89,2015-08-04,122.814,265.5,20.0,68
-30.568333,29.422778,2015-08-04,101.198,264.0,20.0,42
-30.570833,29.150556,2015-08-04,98.5,202.0,79.0,41
-31.104278,29.399722,2015-08-04,105.7,233.0,109.0,33
-34.031944,22.053333,2015-08-04,21.998,418.0,20.0,7
-34.039722,22.133333,2015-08-04,19.421,294.2,20.0,6
-25.45963889,28.26430556,2015-08-04,169.525,732.0,168.0,130
-27.01011111,26.69808333,2015-08-05,144.603,791.0,20.0,108
-25.81048333,27.90955222,2015-08-05,105.066,627.0,100.0,123
-25.73411,27.21422,2015-08-05,10.0,35.3,20.0,124
-26.648056,27.089444,2015-08-05,242.129,737.0,20.0,116
-26.98472222,26.63227778,2015-08-05,114.023,1217.0,148.0,110
-30.336111,27.359444,2015-08-05,81.667,172.4,20.0,45
-28.768056,20.720556,2015-08-05,121.794,353.0,20.0,70
-31.031389,28.883333,2015-08-05,55.2,122.0,83.0,34
-30.86013889,29.07125,2015-08-05,120.6,233.0,91.0,36
-30.77586667,29.03221667,2015-08-05,121.1,235.0,90.0,38
-34.02861,22.22222,2015-08-05,16.946,328.0,20.0,8
-30.830556,26.921389,2015-08-06,73.36,178.1,20.0,37
-28.141944,26.417778,2015-08-06,187.848,459.0,20.0,83
-31.000833,26.353056,2015-08-06,234.289,538.0,20.0,35
-30.679722,26.7125,2015-08-06,83.852,173.9,21.0,40
-30.534167,24.961944,2015-08-06,298.143,698.0,20.0,43
-23.838611,31.640833,2015-08-07,184.198,539.0,20.0,151
-24.058889,31.237222,2015-08-07,178.602,570.0,20.0,149
-29.987778,29.851667,2015-08-10,41.27,106.4,20.0,49
-30.733889,29.828333,2015-08-11,44.125,120.6,20.0,39
-25.127778,27.628889,2015-08-12,200.743,688.0,39.0,137
-25.20639,27.558,2015-08-12,173.757,814.0,20.0,135
-24.9675,31.516667,2015-08-12,50.496,136.5,20.0,139
-27.937778,31.209444,2015-08-12,74.549,361.0,20.0,88
-28.404444,30.013056,2015-08-12,53.119,376.0,20.0,79
-30.398056,30.601944,2015-08-12,54.761,367.0,20.0,44
-28.141944,26.417778,2015-08-12,193.702,565.0,20.0,83
-27.671111,27.236944,2015-08-12,164.311,414.0,20.0,92
-28.058889,30.373611,2015-08-12,114.022,422.0,76.0,87
-29.744167,29.905833,2015-08-14,10.0,377.0,8.0,53
-29.380556,30.2775,2015-08-17,28.31,104.6,20.0,58
-26.73806,27.59194,2015-08-17,128.795,795.0,20.0,115
-26.45,28.085833,2015-08-17,137.275,930.0,173.0,119
-29.140556,31.391944,2015-08-18,85.399,251.7,20.0,63
-31.860278,18.6875,2015-08-18,10.0,171.0,20.0,27
-25.99136,27.84208,2015-08-18,97.194,539.0,20.0,122
-28.801278,31.955389,2015-08-18,119.368,463.0,20.0,69
-27.937778,31.209444,2015-08-18,89.049,343.0,20.0,88
-26.861111,28.884722,2015-08-18,178.817,610.0,20.0,114
-26.970278,27.211111,2015-08-18,126.774,782.0,153.0,111
-26.880278,26.965,2015-08-18,261.383,873.0,20.0,113
-34.092222,21.295278,2015-08-18,42.853,544.0,110.0,3
-33.818056,19.694722,2015-08-18,12.911,202.7,20.0,14
-31.5653,18.3306,2015-08-18,43.249,630.0,20.0,28
-22.91028,29.61111,2015-08-19,22.963,86.4,20.0,157
-25.73411,27.21422,2015-08-19,10.0,33.0,20.0,124
-26.006389,29.253889,2015-08-19,120.577,976.0,20.0,121
-24.058889,31.237222,2015-08-19,179.291,557.0,20.0,149
-28.747778,31.745833,2015-08-19,95.109,373.0,20.0,73
-26.648056,27.089444,2015-08-19,159.71,599.0,20.0,116
-26.98472222,26.63227778,2015-08-19,109.82,1223.0,148.0,110
-25.45963889,28.26430556,2015-08-19,195.376,799.0,168.0,130
-25.81048333,27.90955222,2015-08-20,128.029,639.0,100.0,123
-24.183889,30.823889,2015-08-20,172.034,514.0,194.0,148
-28.141944,26.417778,2015-08-20,183.465,475.0,20.0,83
-24.95861111,29.39527778,2015-08-21,232.464,1150.0,20.0,140
-29.380556,30.2775,2015-08-22,34.004,96.7,20.0,58
-28.735556,29.820556,2015-08-24,27.458,81.8,20.0,74
-28.308889,31.9025,2015-08-24,212.266,523.0,20.0,82
-34.065833,20.404167,2015-08-25,68.758,1143.0,20.0,5
-25.127778,27.628889,2015-08-25,199.615,697.0,39.0,137
-25.20639,27.558,2015-08-25,157.675,753.0,26.0,135
-26.619444,27.980833,2015-08-25,162.748,896.0,20.0,117
-26.510278,28.351389,2015-08-25,191.671,794.0,137.0,118
-27.671111,27.236944,2015-08-25,170.645,434.0,20.0,92
-33.501667,21.624167,2015-08-25,125.637,577.0,32.0,17
-33.31388889,19.07472222,2015-08-25,15.025,200.8,20.0,20
-28.068333,31.55,2015-08-25,109.535,301.1,20.0,86
-27.802778,28.768333,2015-08-26,134.674,335.0,20.0,91
-34.405833,19.600556,2015-08-26,69.38,1318.0,20.0,0
-27.602222,29.942778,2015-08-27,91.118,249.0,20.0,93
-28.75,30.442778,2015-08-27,74.897,190.0,20.0,72
-29.161667,30.629722,2015-08-27,32.885,115.2,20.0,61
-32.94583,18.33667,2015-08-27,47.17,904.0,20.0,23
-23.838611,31.640833,2015-08-28,182.362,566.0,20.0,151
-24.058889,31.237222,2015-08-28,185.903,597.0,20.0,149
-29.744167,29.905833,2015-08-28,46.7,96.8,5.0,53
-29.1825,23.575556,2015-08-29,107.049,235.6,20.0,59
-25.99136,27.84208,2015-08-31,117.288,523.0,189.0,122
-26.73806,27.59194,2015-08-31,131.998,816.0,195.0,115
-26.45,28.085833,2015-08-31,151.83,851.0,173.0,119
-26.861111,28.884722,2015-09-01,181.078,596.0,20.0,114
-26.970278,27.211111,2015-09-01,137.486,783.5,61.0,111
-27.3,28.586944,2015-09-01,154.753,375.0,20.0,103
-25.45963889,28.26430556,2015-09-01,210.019,795.0,168.0,130
-27.01011111,26.69808333,2015-09-02,108.975,765.0,20.0,108
-25.81048333,27.90955222,2015-09-02,115.237,644.0,100.0,123
-25.436111,31.982222,2015-09-02,255.6,724.0,20.0,132
-25.681111,31.783333,2015-09-02,148.76,455.0,20.0,125
-25.362222,31.956667,2015-09-02,203.101,565.0,20.0,134
-27.02314,28.59389,2015-09-02,152.21,427.0,20.0,107
-26.648056,27.089444,2015-09-02,256.179,744.0,20.0,116
-27.3,28.586944,2015-09-02,166.715,377.0,20.0,103
-30.570833,29.150556,2015-09-02,102.706,220.9,20.0,41
-31.104278,29.399722,2015-09-02,104.103,243.5,20.0,33
-30.77586667,29.03221667,2015-09-02,150.776,299.6,20.0,38
-34.031944,22.053333,2015-09-02,12.101,287.2,20.0,7
-27.802778,28.768333,2015-09-03,127.159,324.1,20.0,91
-28.141944,26.417778,2015-09-03,191.128,470.0,20.0,83
-30.679722,26.7125,2015-09-03,105.956,228.7,20.0,40
-30.568333,29.422778,2015-09-03,116.561,330.0,20.0,42
-31.031389,28.883333,2015-09-03,67.486,162.3,20.0,34
-30.86013889,29.07125,2015-09-03,130.898,270.7,20.0,36
-29.987778,29.851667,2015-09-07,46.77,112.7,20.0,49
-29.744167,29.905833,2015-09-07,50.882,111.4,20.0,53
-29.160278,26.573333,2015-09-07,204.453,636.0,193.0,62
-25.57877778,29.12747222,2015-09-07,49.745,420.0,20.0,127
-22.225556,29.990556,2015-09-08,126.919,1213.0,20.0,161
-22.91028,29.61111,2015-09-08,32.712,148.3,20.0,157
-25.127778,27.628889,2015-09-08,206.306,714.0,39.0,137
-25.20639,27.558,2015-09-08,161.604,730.0,21.0,135
-23.838611,31.640833,2015-09-08,184.623,576.0,20.0,151
-26.006389,29.253889,2015-09-08,126.126,956.0,20.0,121
-30.733889,29.828333,2015-09-08,47.995,132.8,23.0,39
-28.141944,26.417778,2015-09-08,174.957,434.0,20.0,83
-27.671111,27.236944,2015-09-08,159.708,425.0,173.0,92
-28.69485,28.23487,2015-09-08,42.894,113.2,20.0,76
-29.615556,27.065278,2015-09-08,111.9,339.0,58.0,57
-28.883333,27.89,2015-09-08,76.044,176.9,20.0,68
-24.058889,31.237222,2015-09-09,184.5,615.0,20.0,149
-27.937778,31.209444,2015-09-09,76.136,292.9,20.0,88
-28.404444,30.013056,2015-09-09,58.51,382.0,20.0,79
-30.398056,30.601944,2015-09-09,67.433,401.0,20.0,44
-30.336111,27.359444,2015-09-09,108.904,220.4,20.0,45
-28.058889,30.373611,2015-09-09,118.418,490.0,65.0,87
-30.830556,26.921389,2015-09-10,119.317,254.6,20.0,37
-27.5275,30.858056,2015-09-10,54.517,137.6,20.0,95
-31.000833,26.353056,2015-09-10,302.661,703.0,20.0,35
-30.679722,26.7125,2015-09-10,117.397,236.6,20.0,40
-30.534167,24.961944,2015-09-10,323.145,773.0,20.0,43
-24.95861111,29.39527778,2015-09-11,247.11,1185.0,20.0,140
-29.744167,29.905833,2015-09-11,50.7,106.0,6.0,53
-29.1825,23.575556,2015-09-11,104.101,255.3,20.0,59
-29.803611,30.516111,2015-09-11,112.634,385.0,20.0,50
-26.73806,27.59194,2015-09-14,127.309,794.0,195.0,115
-26.45,28.085833,2015-09-14,150.055,786.0,173.0,119
-32.502778,19.535833,2015-09-14,10.0,63.7,20.0,26
-29.140556,31.391944,2015-09-15,88.59,220.9,20.0,63
-31.860278,18.6875,2015-09-15,23.604,362.0,20.0,27
-28.801278,31.955389,2015-09-15,85.063,326.7,24.0,69
-26.861111,28.884722,2015-09-15,183.871,614.0,20.0,114
-26.970278,27.211111,2015-09-15,128.39,766.0,61.0,111
-26.880278,26.965,2015-09-15,268.978,883.0,132.0,113
-34.092222,21.295278,2015-09-15,18.877,384.0,20.0,3
-34.075556,20.145556,2015-09-15,74.21,1037.0,20.0,4
-32.595833,19.009444,2015-09-15,10.0,71.0,20.0,25
-25.45963889,28.26430556,2015-09-15,177.995,729.0,168.0,130
-27.01011111,26.69808333,2015-09-16,149.396,837.0,41.0,108
